periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,105-AN010. Third dose IPT (IPT3),105-AN01a. ANC 1st Visit for women,105-AN01b. ANC 1st Visit for women (1st Trimester),105-AN02. ANC 4th Visit for women,105-AN03. ANC 4+ visits for Women,105-AN04. ANC 8 contacts/visits for women,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),105-AN06a. Total Referrals to ANC unit,105-AN06b. Referrals to ANC unit from community services,105-AN07a. Total ANC Referrals from unit,105-AN07b. ANC Referrals from unit for mothers newly enrolled in MCH groups,105-AN08. First dose IPT (IPT1),105-AN09. Second dose IPT (IPT2),105-AN11. IPT Dose 4+,105-AN12a. TB Screening for ANC clients - Screened for TB,105-AN12b. TB Screening for ANC clients - Presumed to have TB,105-AN12c. TB Screening for ANC clients - Diagnosed with  TB,105-AN13a. Blood and Rhesus Group (O) - Total,105-AN13b. Blood and Rhesus Group (O) - Rhesus(O+),105-AN14a. Blood and Rhesus Group (A) - Total,105-AN14b. Blood and Rhesus Group (A) - Rhesus(A+),105-AN15a. Blood and Rhesus Group (B) - Total,105-AN15b. Blood and Rhesus Group (B) - Rhesus(B+),105-AN16a. Blood and Rhesus Group (AB) - Total,105-AN16b. Blood and Rhesus Group (AB) - Rhesus(AB+),105-AN17. Pregnant women who were tested for Anaemia using Hb Test at ANC 1st contact / visit,105-AN18. Pregnant women with Hb <10g/dl at ANC 1st contact / visit,105-AN19. Pregnant women who were tested for anaemia using Hb test at ANC after 36 weeks,105-AN20. Pregnant women with Anaemia (Hb <10g/dl) at ANC after 36 weeks,105-AN21. Pregnant Women receiving atleast 30 tablets of Iron/Folic Acid at ANC 1st contact /  Visit,105-AN22. Pregnant Women receiving atleast 30 tablets of Iron/Folic Acid at ANC after 36 weeks,105-AN23. Pregnant Women receiving LLINs at ANC 1st visit,105-AN24a. Pregnant women who received obstetric ultra sound scan during any ANC visits - Total,105-AN24b. Pregnant women who received obstetric ultra sound scan during any ANC visits - Done at or before 24 weeks,105-AN25a. Pregnant women dewormed or receiving mebendazole - Total,105-AN25b. Pregnant women dewormed or receiving mebendazole - Done after 28 weeks,105-AN26a. Pregnant Women tested for syphilis for first time during this pregnancy,105-AN26b. Pregnant Women tested for syphilis for first time during this pregnancy - Positive,105-AN26c. Pregnant Women tested for syphilis for first time during this pregnancy - Started on Treatment,105-AN27a. Male partners tested for syphilis,105-AN27b. Male partners tested for syphilis -Positive,105-AN27c. Male partners tested for syphilis (Started on Treatment),105-AN28a. Pregnant women tested for Hepatitis B,105-AN28b. Pregnant women tested for Hepatitis B - Positive,105-AN28c. Pregnant women tested for Hepatitis B - Started on Treatment,105-AN29a. Pregnant women newly tested for HIV in this pregnancy at any ANC visit (TR & TRR) - total,105-AN29b. Pregnant women newly tested for HIV in this pregnancy at any ANC visit (TR & TRR) - ANC 1,105-AN30a. Pregnant Women tested HIV+ for 1st time this pregnancy (TRR) at any ANC Visit - Total,105-AN30b. Pregnant Women tested HIV+ for 1st time this pregnancy (TRR) at any ANC Visit - ANC 1,105-AN31a. HIV+ Pregnant women assessed by CD4 - Total,105-AN31b. HIV+ Pregnant women assessed by CD4 - ANC 1,"105-AN32. HIV+ pregnant women initiated on ART for eMTCT at any visit irrespective of when tested HIV+ (TRR,TRR+,TRR,TRRK)",105-AN33a. Total Pregnant Women who knew status before 1st ANC - TRK + TRRK,105-AN33b. Pregnant Women who knew status before 1st ANC - HIV+ TRRK,105-AN34a. HIV+ pregnant women already on ART before 1st ANC - Total(ART-K),105-AN34b. HIV+ pregnant women already on ART before 1st ANC - Viral Load Sample collected(ART-K),105-AN34c. HIV+ pregnant women already on ART before 1st ANC - Viral Load Results returned(ART-K),105-AN34d. HIV+ pregnant women already on ART before 1st ANC - Viral Load Suppressed(ART-K),105-AN35a. Pregnant women who re-tested later in pregnancy - Total (TR+ &TRR+),105-AN35b. Pregnant women who re-tested later in pregnancy - HIV+ (TRR+),105-AN36. HIV+ pregnant women given ARV prophylaxis for the un born infants for the 1st time in ANC,105-AN37a. Pregnant women given self-testing kits for their male partners - Total,105-AN37b. Pregnant women given self-testing kits for their male partners - Tests returned HIV+,105-AN37c. Pregnant women given self-testing kits for their male partners - Tests returned HIV-,105-AN38a. Male partners received HIV test results in eMTCT - Total tested (TR & TRR),105-AN38b. Male partners received HIV test results in eMTCT - HIV+ (TRR),105-AN39a. Male partners with a known status at their first visit as a couple in ANC - Total (TRK & TRRK),105-AN39b. Male partners with a known status at their first visit as a couple in ANC - HIV+ (TRRK),105-AN40. HIV+ Male partners initiated on ART in the ANC setting,105-AN41. Number of discordant couples identified in ANC,105-AN42a. Pregnant women who received Counselling (Maternal Nutrition ) - Total,105-AN42b. Pregnant women who received Counselling (Maternal Nutrition) - HIV+,105-AN42c. Pregnant women who received Counselling (Infant Feeding ) - Total,105-AN42d. Pregnant women who received Counselling (Infant Feeding ) - HIV+
202401,January 2024,202401,,MOH - Uganda,Tooro,Kyenjojo District,Bugaaki Subcounty,Kagorogoro Dispensary Health Centre II,yWHTUO9adBP,Kagorogoro Dispensary Health Centre II,,,5.0,3.0,3.0,9.0,5.0,,17.0,,,,,9.0,5.0,0.0,,,,,,,,,,,,,,,,3.0,5.0,3.0,9.0,4.0,9.0,5.0,3.0,,,,,,3.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
202401,January 2024,202401,,MOH - Uganda,North Central,Mityana District,Maanyi Subcounty,Kambaala Health Centre III,a3KGKqpABTy,Kambaala Health Centre III,,,4.0,10.0,3.0,4.0,7.0,1.0,32.0,,,,,10.0,4.0,12.0,32.0,,,5.0,5.0,1.0,1.0,6.0,6.0,,,,,,,3.0,2.0,8.0,3.0,1.0,22.0,12.0,10.0,,,1.0,,,10.0,,,10.0,10.0,,,,,,,,,,,,5.0,,,,,,1.0,,,,,,32.0,5.0,32.0,3.0
202401,January 2024,202401,,MOH - Uganda,North Central,Kayunga District,Kangulumira Town Council,Kangulumira Mission Health Centre II,VOCTQo2VfWF,Kangulumira Mission Health Centre II,,,4.0,7.0,1.0,4.0,3.0,,30.0,2.0,2.0,,,8.0,11.0,4.0,30.0,,,6.0,6.0,9.0,9.0,10.0,10.0,3.0,3.0,,,,,7.0,1.0,7.0,5.0,4.0,29.0,7.0,30.0,1.0,1.0,5.0,,,30.0,1.0,1.0,7.0,7.0,,,,,,,,,,,,12.0,,,6.0,,6.0,5.0,,,,,,30.0,,30.0,
202401,January 2024,202401,,MOH - Uganda,North Central,Nakaseke District,Kapeeka Subcounty,Kapeeka Health Centre III,jloriHnudvr,Kapeeka Health Centre III,,,8.0,127.0,43.0,41.0,53.0,,380.0,,,3.0,3.0,70.0,24.0,5.0,380.0,,,73.0,73.0,52.0,52.0,54.0,54.0,36.0,36.0,79.0,10.0,18.0,2.0,17.0,0.0,111.0,,,17.0,2.0,65.0,,,30.0,1.0,1.0,273.0,4.0,,125.0,125.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,18.0,,,10.0,,,14.0,,1.0,1.0,,2.0,380.0,19.0,380.0,19.0
202401,January 2024,202401,,MOH - Uganda,North Central,Mukono District,Kasawo Subcounty,Kasawo Mission Health Centre III,lVDEXK2iWmp,Kasawo Mission Health Centre III,,,14.0,23.0,3.0,9.0,11.0,3.0,97.0,0.0,0.0,0.0,0.0,23.0,16.0,22.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,23.0,0.0,0.0,79.0,44.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,78.0,0.0
202401,January 2024,202401,,MOH - Uganda,North Central,Luwero District,Wobulenzi Town Council,Katikamu Kisuule (The Good Samaritan) Health Centre II,a4QdFgngSuD,Katikamu Kisuule (The Good Samaritan) Health Centre II,,,4.0,4.0,,6.0,1.0,,17.0,,,,,3.0,1.0,7.0,17.0,,,6.0,6.0,6.0,6.0,4.0,4.0,1.0,1.0,4.0,,1.0,,4.0,5.0,4.0,5.0,,,,4.0,,,2.0,,,17.0,,,3.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,17.0,2.0,17.0,
202401,January 2024,202401,,MOH - Uganda,South Central,Sembabule District,Mateete Subcounty,Katimba Health Centre III,sTlap0cwcNo,Katimba Health Centre III,,,15.0,19.0,9.0,12.0,2.0,,61.0,,,,,19.0,10.0,12.0,61.0,,,18.0,18.0,12.0,12.0,9.0,9.0,3.0,3.0,,,,,18.0,1.0,19.0,12.0,3.0,19.0,4.0,19.0,,,,,,19.0,,,61.0,17.0,,,,,,2.0,2.0,2.0,2.0,,,1.0,1.0,,5.0,,,1.0,,,,,,61.0,6.0,61.0,6.0
202401,January 2024,202401,,MOH - Uganda,South Central,Rakai District,Lwanda Subcounty,Kayayumbe Health Centre II,VC8mMNDQFJ8,Kayayumbe Health Centre II,,,4.0,6.0,1.0,11.0,1.0,,18.0,,,,,3.0,3.0,9.0,18.0,,,,,,,,,,,,,,,6.0,10.0,6.0,3.0,1.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,19.0,
202401,January 2024,202401,,MOH - Uganda,Tooro,Kasese District,Kinyamaseke Town Council,Kinyamaseke Health Centre III,YGIoDeKaKA5,Kinyamaseke Health Centre III,,,65.0,130.0,10.0,59.0,45.0,,354.0,,,,,96.0,96.0,81.0,360.0,,,,,,,,,,,131.0,,44.0,,3.0,360.0,131.0,139.0,45.0,360.0,242.0,131.0,,,,,,,,,130.0,130.0,,,,,,,,,,,,43.0,,,,,,,,,,,,360.0,,360.0,
202401,January 2024,202401,,MOH - Uganda,North Central,Kassanda District,Bukuya Subcounty,Kitokolo Health Centre II,LoLoHmDsEna,Kitokolo Health Centre II,,,8.0,14.0,2.0,6.0,1.0,41.0,,,,,,13.0,12.0,6.0,41.0,,,,,,,,,,,,,,,2.0,7.0,14.0,,,39.0,21.0,14.0,,,,,,,,,14.0,14.0,,,,,,,,,,,,,,,,,,1.0,,,,,,41.0,,41.0,
202401,January 2024,202401,,MOH - Uganda,South Central,Wakiso District,Masulita Town Council,Kiziba Catholic/Kiziba St. Ulrika Health Centre III,BzFOI8BjIMz,Kiziba Catholic/Kiziba St. Ulrika Health Centre III,,,5.0,13.0,4.0,7.0,4.0,,37.0,,,,,5.0,5.0,10.0,37.0,,,3.0,3.0,2.0,2.0,3.0,3.0,,,6.0,2.0,,,4.0,1.0,13.0,26.0,7.0,7.0,4.0,9.0,1.0,1.0,,,,6.0,,,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
202401,January 2024,202401,,MOH - Uganda,South Central,Mpigi District,Mpigi Town Council,Kkonge St. Luke Health Centre III,yC5rgTEjfVO,Kkonge St. Luke Health Centre III,,,2.0,2.0,,2.0,9.0,,13.0,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,2.0,1.0,,3.0,1.0,,,,,,,2.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
202401,January 2024,202401,,MOH - Uganda,Tooro,Kamwenge District,Kahunge Town Council,Kyabenda Health Centre III,qMBXDpWSarC,Kyabenda Health Centre III,,,28.0,66.0,32.0,14.0,29.0,0.0,184.0,0.0,0.0,0.0,0.0,42.0,30.0,43.0,184.0,0.0,0.0,24.0,24.0,5.0,5.0,11.0,11.0,10.0,8.0,0.0,0.0,0.0,0.0,67.0,18.0,67.0,2.0,0.0,39.0,3.0,67.0,0.0,0.0,9.0,0.0,0.0,41.0,0.0,0.0,61.0,61.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,6.0,184.0,6.0
202401,January 2024,202401,,MOH - Uganda,Tooro,Kyenjojo District,Bugaaki Subcounty,Kyakatara Health Centre III,wmzTMo2sIKx,Kyakatara Health Centre III,,,21.0,26.0,8.0,9.0,16.0,,82.0,,,,,24.0,22.0,5.0,,,,14.0,,6.0,,8.0,,,,24.0,1.0,,,8.0,,13.0,,,29.0,4.0,25.0,1.0,1.0,4.0,,,,,,26.0,26.0,,,,,,,,,,,,10.0,,,,,,4.0,,,,,1.0,,,,
202401,January 2024,202401,,MOH - Uganda,South Central,Lwengo District,Kisekka Subcounty,Kyamaganda Health Centre III,K1Qvy9fVY22,Kyamaganda Health Centre III,,,5.0,14.0,9.0,3.0,8.0,,35.0,4.0,,,,12.0,5.0,6.0,35.0,,,,,,,,,,,,,,,9.0,5.0,13.0,6.0,,,,13.0,1.0,1.0,,,,2.0,,,13.0,13.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,35.0,1.0,35.0,1.0
202401,January 2024,202401,,MOH - Uganda,North Central,Kassanda District,Nalutuntu Subcounty,Kyanamugera Health Centre II,oUhXrWJEwRI,Kyanamugera Health Centre II,,,1.0,7.0,0.0,1.0,1.0,,18.0,2.0,2.0,2.0,2.0,7.0,7.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,18.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,0.0,18.0,2.0,18.0,2.0
202401,January 2024,202401,,MOH - Uganda,Busoga,Mayuge District,Bukatube Subcounty,Kyando Health Centre II,FPENxnEHmc7,Kyando Health Centre II,,,7.0,23.0,4.0,8.0,,,51.0,,,,,25.0,11.0,8.0,51.0,,,,,,,,,,,,,,,23.0,5.0,22.0,,,25.0,2.0,,,,,,,51.0,,,25.0,23.0,,,,,,,,,,,,9.0,,,,,,,,,,,,51.0,,51.0,
202401,January 2024,202401,,MOH - Uganda,South Central,Kyotera District,Kalisizo Subcounty,Kyango Health Centre III,KHwThSaTX0L,Kyango Health Centre III,,,10.0,13.0,5.0,5.0,10.0,,43.0,,,,,13.0,4.0,10.0,,,,,,,,,,,,,,,,,,13.0,11.0,4.0,13.0,13.0,13.0,2.0,2.0,,,,13.0,,,12.0,12.0,,,,,,1.0,1.0,1.0,,,,5.0,,,,,,,,,,,,43.0,1.0,43.0,1.0
202401,January 2024,202401,,MOH - Uganda,North Central,Mityana District,Central Division,Lulagala Health Centre III,f5lLaEQlPzM,Lulagala Health Centre III,,,2.0,31.0,6.0,1.0,2.0,0.0,53.0,0.0,0.0,0.0,0.0,30.0,12.0,2.0,53.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,31.0,4.0,29.0,0.0,0.0,14.0,5.0,20.0,2.0,0.0,5.0,1.0,0.0,11.0,0.0,0.0,30.0,30.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,7.0,53.0,7.0
202401,January 2024,202401,,MOH - Uganda,Teso,Kalaki District,Otuboi Subcounty,Lwala Hospital,UdkpzjDtHXu,Lwala Hospital,,,28.0,51.0,4.0,31.0,45.0,1.0,196.0,,,2.0,2.0,52.0,30.0,71.0,196.0,,,,,,,,,,,53.0,13.0,,,51.0,51.0,51.0,9.0,,,,51.0,1.0,1.0,22.0,,,51.0,1.0,,49.0,49.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,35.0,,2.0,,,,22.0,,2.0,2.0,,2.0,196.0,6.0,196.0,6.0
202401,January 2024,202401,,MOH - Uganda,South Central,Rakai District,Lwamaggwa Subcounty,Lwamaggwa Ngo Health Centre II,ml9Ztrc35ZD,Lwamaggwa Ngo Health Centre II,,,14.0,39.0,5.0,14.0,15.0,,93.0,,,,,31.0,10.0,22.0,93.0,1.0,,,,,,,,,,,,,,24.0,,,27.0,5.0,29.0,2.0,37.0,2.0,2.0,,,,,,,38.0,37.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,13.0,,,,,,4.0,,,,,,93.0,5.0,93.0,5.0
202401,January 2024,202401,,MOH - Uganda,South Central,Sembabule District,Lwebitakuli Subcounty,Lwebitakuli Ngo Health Centre III,GGccoyznKwM,Lwebitakuli Ngo Health Centre III,,,8.0,20.0,,4.0,7.0,,50.0,,,,,14.0,13.0,,50.0,,,24.0,22.0,8.0,6.0,13.0,13.0,2.0,2.0,12.0,,,,20.0,1.0,20.0,16.0,5.0,23.0,18.0,20.0,,,10.0,,,16.0,,,20.0,20.0,1.0,1.0,1.0,1.0,1.0,,,,,,,8.0,,,,,,5.0,,,,,,50.0,2.0,50.0,2.0
202401,January 2024,202401,,MOH - Uganda,Bugisu,Namisindwa District,Magale Town Council,Magale (UCMB) Health Centre IV,adoijg0nE4u,Magale (UCMB) Health Centre IV,,,45.0,78.0,31.0,39.0,26.0,1.0,256.0,,,,,58.0,50.0,44.0,256.0,,,18.0,17.0,16.0,15.0,9.0,9.0,2.0,2.0,78.0,,,,78.0,52.0,78.0,6.0,2.0,88.0,53.0,78.0,,,,,,78.0,,,77.0,77.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,40.0,,,,,,,,,,,,256.0,2.0,256.0,2.0
202401,January 2024,202401,,MOH - Uganda,South Central,Lwengo District,Ndagwe Subcounty,Makondo Health Centre III,c4QCM3YpqqE,Makondo Health Centre III,,,14.0,38.0,23.0,17.0,4.0,,94.0,,,,,28.0,23.0,11.0,94.0,,,,,,,,,,,,,,,23.0,,38.0,3.0,1.0,25.0,11.0,39.0,2.0,2.0,1.0,1.0,1.0,39.0,,,31.0,31.0,,,,,,7.0,7.0,7.0,,,,,,,,,,,,,,,,94.0,8.0,94.0,8.0
202401,January 2024,202401,,MOH - Uganda,North Central,Buikwe District,Kiyindi Town Council,Makonge Health Centre III,BIiLhy7eYLl,Makonge Health Centre III,,,21.0,91.0,23.0,35.0,16.0,,219.0,6.0,,4.0,4.0,69.0,52.0,39.0,219.0,,,41.0,41.0,18.0,18.0,21.0,20.0,4.0,4.0,,,,,91.0,2.0,38.0,,,67.0,24.0,90.0,2.0,2.0,6.0,,,90.0,2.0,,86.0,86.0,4.0,4.0,,,4.0,5.0,5.0,5.0,5.0,,,32.0,,,,,,11.0,1.0,,,1.0,1.0,219.0,4.0,219.0,4.0
202401,January 2024,202401,,MOH - Uganda,South Central,Lwengo District,Lwengo Subcounty,Mbirizi St. Francis Health Centre III,n3uHerzsnE1,Mbirizi St. Francis Health Centre III,,,23.0,58.0,10.0,30.0,10.0,,175.0,,,,,58.0,39.0,17.0,175.0,,,,,,,,,,,,,,,10.0,,,12.0,3.0,,,59.0,1.0,1.0,11.0,,,68.0,1.0,1.0,52.0,52.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,,,9.0,,,,,,,,,,,,175.0,19.0,175.0,19.0
202401,January 2024,202401,,MOH - Uganda,South Central,Rakai District,Lwanda Subcounty,Mbuye Health Centre II,Zf1t4djAYWx,Mbuye Health Centre II,,,2.0,19.0,4.0,6.0,15.0,,40.0,,,,,13.0,9.0,7.0,40.0,,,,,,,,,,,,,,,4.0,5.0,4.0,9.0,4.0,12.0,4.0,9.0,,,,,,9.0,,,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,40.0,,40.0,
202401,January 2024,202401,,MOH - Uganda,South Central,Mpigi District,Buwama Town Council,Mitala-Maria Health Centre III,lF4U1Yzu0Ka,Mitala-Maria Health Centre III,,,,33.0,3.0,20.0,10.0,,85.0,,,,,,,,85.0,,,,,,,,,,,33.0,0.0,0.0,0.0,33.0,52.0,33.0,15.0,3.0,56.0,5.0,18.0,1.0,1.0,0.0,0.0,0.0,19.0,2.0,2.0,34.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,,85.0,1.0,85.0,1.0
202401,January 2024,202401,,MOH - Uganda,Tooro,Bunyangabu District,Kyamukube Town Council,Mitandi Health Centre III,puvssItt4Qv,Mitandi Health Centre III,,,24.0,33.0,24.0,17.0,7.0,1.0,105.0,,,,,12.0,16.0,28.0,105.0,,,,,,,,,0.0,0.0,,,,,11.0,7.0,34.0,,28.0,3.0,43.0,35.0,,,6.0,,,31.0,,,33.0,33.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,6.0,,,,,,105.0,,105.0,
202401,January 2024,202401,,MOH - Uganda,Busoga,Jinja District,Buwenge Subcounty,Muguluka Flep Health Centre II,Tjj8mXWAJKN,Muguluka Flep Health Centre II,,,4.0,12.0,7.0,,1.0,,26.0,,,,,9.0,9.0,2.0,12.0,,,,,,,,,,,,,,,5.0,1.0,12.0,,,26.0,10.0,,,,,,,,,,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,12.0,,12.0,
202401,January 2024,202401,,MOH - Uganda,North Central,Mukono District,Central Division,Mukono COU Hospital,MNzaqWsKyxO,Mukono COU Hospital,,,63.0,135.0,39.0,56.0,89.0,3.0,441.0,,,15.0,15.0,107.0,87.0,90.0,441.0,,,77.0,75.0,27.0,27.0,24.0,24.0,6.0,6.0,135.0,9.0,8.0,,135.0,3.0,135.0,292.0,122.0,95.0,11.0,135.0,,,,,,135.0,0.0,0.0,121.0,121.0,2.0,2.0,,,2.0,13.0,13.0,13.0,13.0,,,63.0,0.0,2.0,,,,,,,,,,441.0,15.0,441.0,15.0
202401,January 2024,202401,,MOH - Uganda,Bukedi,Butaleja District,Busaba Subcounty,Mulagi Health Centre III,udCPHdcVeb7,Mulagi Health Centre III,,,17.0,59.0,2.0,21.0,15.0,0.0,131.0,0.0,0.0,0.0,0.0,57.0,15.0,37.0,129.0,2.0,0.0,16.0,16.0,7.0,7.0,8.0,8.0,0.0,0.0,14.0,3.0,0.0,0.0,2.0,0.0,58.0,6.0,0.0,55.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,1.0,131.0,1.0
202401,January 2024,202401,,MOH - Uganda,North Central,Luwero District,Bamunanika Subcounty,Mulajje Health Centre III,zqfPMKhrHd1,Mulajje Health Centre III,,,4.0,6.0,1.0,,,,16.0,,,,,6.0,6.0,,16.0,,,2.0,2.0,2.0,1.0,,,,,,,,,6.0,1.0,6.0,1.0,,6.0,1.0,6.0,,,,,,6.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,,6.0,
202401,January 2024,202401,,MOH - Uganda,South Central,Wakiso District,Kyengera Town Council,Nabbingo Health Centre II,ac7OhvMEosK,Nabbingo Health Centre II,,,15.0,26.0,3.0,12.0,24.0,,91.0,,,,,25.0,24.0,16.0,26.0,,,55.0,54.0,17.0,17.0,16.0,16.0,3.0,3.0,,,,,3.0,4.0,26.0,10.0,1.0,8.0,,26.0,,,,,,,,,26.0,26.0,,,,,,,,,,,,4.0,,,,,,3.0,,,,,,2.0,2.0,2.0,2.0
202401,January 2024,202401,,MOH - Uganda,Busoga,Kamuli District,Balawoli Subcounty,Nabulezi Health Centre II,tblUABgAaZA,Nabulezi Health Centre II,,,6.0,19.0,6.0,11.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,6.0,20.0,11.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,19.0,0.0,0.0,40.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,63.0,,63.0,
202401,January 2024,202401,,MOH - Uganda,North Central,Kiboga District,Muwanga Subcounty,Nabwendo Health Centre III,J64jaeaqOc6,Nabwendo Health Centre III,,,7.0,17.0,5.0,9.0,8.0,,52.0,,,,,16.0,12.0,12.0,52.0,,,5.0,5.0,2.0,2.0,1.0,1.0,,,5.0,,,,5.0,1.0,8.0,6.0,,22.0,11.0,16.0,,,,,,16.0,,,16.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,6.0,,,,,,,,,,,,,,,
202401,January 2024,202401,,MOH - Uganda,South Central,Wakiso District,Kakiri Subcounty,Nadangira Health Centre III,TKpSl9J25U1,Nadangira Health Centre III,,,33.0,73.0,21.0,20.0,13.0,,186.0,,,,,56.0,42.0,24.0,186.0,,,32.0,31.0,13.0,13.0,10.0,10.0,1.0,1.0,59.0,5.0,3.0,,73.0,7.0,73.0,17.0,2.0,74.0,19.0,73.0,,,5.0,,,73.0,,,68.0,68.0,,,,,,5.0,5.0,5.0,3.0,,,,,,,,,5.0,,1.0,1.0,,,186.0,13.0,186.0,13.0
202401,January 2024,202401,,MOH - Uganda,South Central,Masaka District,Buwunga Subcounty,Nakasojjo Health Centre III,Hv485zI15KB,Nakasojjo Health Centre III,,,38.0,22.0,15.0,39.0,13.0,3.0,103.0,0.0,0.0,0.0,0.0,13.0,13.0,21.0,103.0,,,,,,,,,,,0.0,0.0,0.0,0.0,15.0,27.0,22.0,23.0,7.0,22.0,11.0,20.0,2.0,1.0,0.0,0.0,0.0,20.0,1.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,8.0,103.0,8.0
202401,January 2024,202401,,MOH - Uganda,North Central,Kayunga District,Kayunga Town Council,Namagabi Health Centre II,q3aAGW0y5PH,Namagabi Health Centre II,,,4.0,10.0,0.0,2.0,2.0,0.0,20.0,0.0,0.0,1.0,0.0,10.0,1.0,5.0,,,,,,,,,,,,,,,,10.0,4.0,10.0,5.0,0.0,11.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,,,1.0,1.0,1.0,,,,,7.0,,,,,,,,,,,,20.0,0.0,0.0,0.0
202401,January 2024,202401,,MOH - Uganda,Bukedi,Budaka District,Budaka Town Council,Namengo Health Centre III,dJd3ohZ6VTQ,Namengo Health Centre III,,,18.0,41.0,16.0,16.0,20.0,15.0,138.0,,,,,41.0,28.0,36.0,138.0,,,15.0,15.0,8.0,8.0,4.0,4.0,2.0,2.0,41.0,,,,41.0,,41.0,,,20.0,3.0,41.0,,,,,,41.0,,,41.0,41.0,,,,,,,,,,,,31.0,,,,,,,,,,,,138.0,1.0,138.0,1.0
202401,January 2024,202401,,MOH - Uganda,Busoga,Kamuli District,Kitayunjwa Subcounty,Naminage Health Centre II,T0oqCwE0vOw,Naminage Health Centre II,,,32.0,50.0,23.0,26.0,16.0,,142.0,,,,,45.0,27.0,31.0,142.0,,,,,,,,,,,,,,,23.0,25.0,49.0,,,61.0,61.0,49.0,2.0,2.0,10.0,2.0,2.0,49.0,,,49.0,49.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
