periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,105-OA01. New attendance,105-OA02. Re-attendance,108-CI02. No. of admissions,105-MA04a. Deliveries in unit - Total,105-PN01a. Post Natal Attendances - Mother,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),105-CL01. BCG,105-CL02. Protection At Birth for TT(PAB),105-CL07. IPV,105-CL11. PCV 1,105-CL12. PCV 2,105-CL13. PCV 3,105-CL14. Rotavirus 1 Vaccine,105-CL15. Rotavirus 2 Vaccine,105-CL16. Measles (MR1),105-CL17. Measles 2 (MR2),105-FP01. Oral. Lo-Femenal,105-FP02. Oral. Microgynon,105-FP03. Oral. Ovrette or another POP,105-FP04. Oral. Levonogesteral,105-FP05. Oral. Others,105-FP06. Injectable DMPA(IM)3 months,105-FP07. Injectable DMPA(SC) 3 months,105-FP08. Injection 2 months,105-FP09. Injection 1 month,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",105-FP11. 4 year implant (e.g. Sino plant),105-FP12. 5 year implant (e.g. Jadella),105-FP13. IUD-Copper-T,105-FP14. IUD-Hormonal,105-FP15. FAM-SDM method,105-FP16. FAM-LAM,105-FP17. FAM-Two Days Method,105-FP18. Emergency Contraceptive Pills users,105-FP19. Female Condoms,105-FP20. Male Condoms,105-HT06. Individuals Received HIV test results,105-MF01. Female sterilization (tubal ligation),105-MF02. Male sterilization (vasectomy),105-PN01b. Post Natal Attendances,105-CH01. Vit A supplement (1st Dose),105-CH02. Vit A supplement (2nd Dose)
202301,January 2023,202301,,MOH - Uganda,North Central,Luwero District,Bamunanika Subcounty,Mulajje Health Centre III,zqfPMKhrHd1,Mulajje Health Centre III,,,169.0,24.0,,1.0,1.0,11.0,15.0,11.0,26.0,24.0,19.0,22.0,31.0,23.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,96.0,94.0
202301,January 2023,202301,,MOH - Uganda,South Central,Wakiso District,Kyengera Town Council,Nabbingo Health Centre II,ac7OhvMEosK,Nabbingo Health Centre II,,,300.0,54.0,,5.0,18.0,63.0,41.0,29.0,105.0,58.0,53.0,60.0,58.0,60.0,61.0,,,,,,,,,,,,,,,,,,,,,,68.0,,,18.0,,
202301,January 2023,202301,,MOH - Uganda,Busoga,Kamuli District,Balawoli Subcounty,Nabulezi Health Centre II,tblUABgAaZA,Nabulezi Health Centre II,,,505.0,75.0,,36.0,109.0,94.0,31.0,10.0,54.0,29.0,24.0,25.0,29.0,24.0,34.0,,,,,,,9.0,24.0,,,45.0,,22.0,3.0,,,,,,,,356.0,,,109.0,118.0,125.0
202301,January 2023,202301,,MOH - Uganda,North Central,Kiboga District,Muwanga Subcounty,Nabwendo Health Centre III,J64jaeaqOc6,Nabwendo Health Centre III,,,133.0,2.0,31.0,10.0,60.0,47.0,29.0,,79.0,46.0,27.0,35.0,44.0,29.0,34.0,,,1.0,,,,8.0,10.0,,,6.0,,25.0,4.0,,,,,,,,125.0,,,60.0,39.0,15.0
202301,January 2023,202301,,MOH - Uganda,South Central,Wakiso District,Kakiri Subcounty,Nadangira Health Centre III,TKpSl9J25U1,Nadangira Health Centre III,,,1740.0,5.0,107.0,25.0,68.0,144.0,,,81.0,31.0,53.0,45.0,31.0,53.0,49.0,,,,,,,,,,,,,,,,,,,,,,150.0,,,68.0,90.0,19.0
202301,January 2023,202301,,MOH - Uganda,South Central,Masaka District,Buwunga Subcounty,Nakasojjo Health Centre III,Hv485zI15KB,Nakasojjo Health Centre III,,,491.0,12.0,151.0,11.0,51.0,71.0,18.0,18.0,35.0,21.0,16.0,14.0,21.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,97.0,,,52.0,16.0,9.0
202301,January 2023,202301,,MOH - Uganda,North Central,Kayunga District,Kayunga Town Council,Namagabi Health Centre II,q3aAGW0y5PH,Namagabi Health Centre II,,,97.0,2.0,,,,21.0,30.0,30.0,27.0,37.0,43.0,27.0,37.0,43.0,54.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,625.0,905.0
202301,January 2023,202301,,MOH - Uganda,Bukedi,Budaka District,Budaka Town Council,Namengo Health Centre III,dJd3ohZ6VTQ,Namengo Health Centre III,,,220.0,3.0,108.0,17.0,36.0,76.0,14.0,14.0,17.0,14.0,14.0,17.0,14.0,14.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,53.0,,,36.0,58.0,39.0
202301,January 2023,202301,,MOH - Uganda,Busoga,Kamuli District,Kitayunjwa Subcounty,Naminage Health Centre II,T0oqCwE0vOw,Naminage Health Centre II,,,626.0,84.0,,51.0,224.0,110.0,60.0,39.0,59.0,60.0,60.0,59.0,60.0,60.0,75.0,,1.0,5.0,,1.0,,53.0,86.0,,,79.0,,6.0,,,,,,,,6.0,,,,220.0,71.0,25.0
202301,January 2023,202301,,MOH - Uganda,Busoga,Kamuli District,Kitayunjwa Subcounty,Namisambya Health Centre II,SyvXEPay46Q,Namisambya Health Centre II,,,330.0,2.0,,16.0,63.0,36.0,24.0,24.0,53.0,30.0,16.0,23.0,30.0,16.0,18.0,,,,,,,29.0,61.0,,,2.0,,,,,,,,,,6.0,,,,57.0,34.0,102.0
202301,January 2023,202301,,MOH - Uganda,South Central,Wakiso District,Kakiri Subcounty,Nampunge Health Centre II,O3FdvltAUSh,Nampunge Health Centre II,,,204.0,13.0,11.0,7.0,25.0,52.0,28.0,28.0,28.0,35.0,33.0,26.0,35.0,33.0,26.0,0.0,,,,,,20.0,34.0,,,2.0,,2.0,,,,,,,,241.0,79.0,,,25.0,166.0,
202301,January 2023,202301,,MOH - Uganda,Busoga,Jinja District,Butagaya Subcounty,Nawampandha Health Centre II,OJAHaxY7rug,Nawampandha Health Centre II,,,379.0,15.0,,6.0,67.0,24.0,,,22.0,16.0,10.0,18.0,12.0,10.0,13.0,,,5.0,,,,,30.0,,,1.0,,,,,,,,4.0,,36.0,,,,67.0,22.0,5.0
202301,January 2023,202301,,MOH - Uganda,North Central,Kayunga District,Nazigo Town Council,Nazigo Mission Health Centre II,Wt9Xc9u5KQ1,Nazigo Mission Health Centre II,,,186.0,10.0,,15.0,,87.0,38.0,28.0,88.0,59.0,37.0,37.0,59.0,46.0,52.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,377.0
202301,January 2023,202301,,MOH - Uganda,Teso,Ngora District,Ngora Town Council,Ngora Freda Carr Hospital,MNhe4FaQw7v,Ngora Freda Carr Hospital,,,952.0,16.0,362.0,22.0,144.0,138.0,58.0,,79.0,70.0,85.0,79.0,70.0,85.0,68.0,15.0,,13.0,,,,21.0,121.0,,,13.0,,1.0,,,,,,1.0,,,304.0,,,195.0,639.0,564.0
202301,January 2023,202301,,MOH - Uganda,South Central,Lwengo District,Kkingo Subcounty,Nkoni Health Centre III,EBmWiWJFu2L,Nkoni Health Centre III,,,768.0,3.0,141.0,32.0,10.0,120.0,21.0,21.0,18.0,26.0,16.0,18.0,26.0,16.0,18.0,7.0,,,,,,,,,,,,,,,,,,,,,110.0,,,10.0,43.0,16.0
202301,January 2023,202301,,MOH - Uganda,Tooro,Kabarole District,Ruteete Subcounty,Nkuruba Health Centre III,NPsUXWauJwy,Nkuruba Health Centre III,,,167.0,0.0,,15.0,46.0,42.0,8.0,0.0,15.0,10.0,6.0,9.0,10.0,6.0,13.0,0.0,0.0,,,,,,,,,,,,,,,15.0,,,,,72.0,,,46.0,30.0,18.0
202301,January 2023,202301,,MOH - Uganda,South Central,Mpigi District,Muduuma Subcounty,Nswanjere Health Centre III,VXTxQRCiH2C,Nswanjere Health Centre III,,,326.0,14.0,37.0,15.0,40.0,29.0,17.0,,30.0,30.0,27.0,21.0,30.0,28.0,21.0,2.0,,,,,,,,,,,,,,,,,,,,,88.0,,,40.0,14.0,25.0
202301,January 2023,202301,,MOH - Uganda,South Central,Sembabule District,Ntuusi Town Council,Ntuusi Health Centre III,DWXYwCh0PuW,Ntuusi Health Centre III,,,293.0,,104.0,40.0,40.0,72.0,39.0,0.0,39.0,40.0,26.0,15.0,40.0,26.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,38.0,,,40.0,38.0,1.0
202301,January 2023,202301,,MOH - Uganda,Bugisu,Mbale District,Nyondo Subcounty,Nyondo Health Centre III,vaNMmgaScuW,Nyondo Health Centre III,,,62.0,,35.0,11.0,31.0,31.0,16.0,16.0,,18.0,20.0,,18.0,,32.0,4.0,,,,,,,1.0,,,1.0,,,,,,,,,,,55.0,,,49.0,271.0,235.0
202301,January 2023,202301,,MOH - Uganda,North Central,Nakasongola District,Nakasongola Town Council,Our Lady Nakasongola Health Centre III,FWFO4gWgFSk,Our Lady Nakasongola Health Centre III,,,203.0,14.0,44.0,29.0,88.0,78.0,31.0,28.0,80.0,42.0,24.0,38.0,42.0,24.0,31.0,8.0,,,,,,,,,,,,,,,,,,,,,50.0,,,88.0,257.0,176.0
202301,January 2023,202301,,MOH - Uganda,Tooro,Kamwenge District,Kamwenge Town Council,Padre Pio Health Centre IV,XuummkDfiEK,Padre Pio Health Centre IV,,,390.0,0.0,179.0,27.0,71.0,154.0,87.0,87.0,111.0,57.0,51.0,54.0,57.0,51.0,73.0,27.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,27.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,71.0,247.0,89.0
202301,January 2023,202301,,MOH - Uganda,Bukedi,Pallisa District,Pallisa Town Council,Pallisa Mission Health Centre III,o9Cx4B22Mu5,Pallisa Mission Health Centre III,,,301.0,,145.0,25.0,104.0,192.0,25.0,25.0,61.0,50.0,56.0,61.0,50.0,56.0,55.0,,,,,,,,,,,,,,,,,,,,,,15.0,,,102.0,37.0,23.0
202301,January 2023,202301,,MOH - Uganda,Busoga,Jinja City,Jinja North Division,Soft Power Clinic,qCl4oiQptB0,Soft Power Clinic,,,1967.0,509.0,,,,,,,,,,,,,,,,4.0,,,,18.0,312.0,,,,,6.0,,,,,,,,17.0,1219.0,,,,528.0,
202301,January 2023,202301,,MOH - Uganda,South Central,Masaka District,Bukakata Subcounty,Ssunga Health Centre III,EJjtvQaTkx8,Ssunga Health Centre III,,,624.0,0.0,102.0,24.0,30.0,132.0,37.0,37.0,59.0,31.0,34.0,28.0,31.0,34.0,23.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,35.0,,,30.0,85.0,45.0
202301,January 2023,202301,,MOH - Uganda,Teso,Bukedea District,Kachumbala Subcounty,St Martha Maternity Home,CJfa9yR5Db5,St Martha Maternity Home,,,262.0,36.0,,11.0,85.0,53.0,72.0,72.0,78.0,101.0,73.0,78.0,101.0,73.0,81.0,,,1.0,,,,7.0,40.0,,,4.0,,2.0,1.0,,,,,1.0,,,25.0,,,85.0,246.0,
202301,January 2023,202301,,MOH - Uganda,Tooro,Kyenjojo District,Butiiti Town Council,St. Adolf Health Centre II,Xdt1jdUOQm2,St. Adolf Health Centre II,,,195.0,10.0,,14.0,72.0,86.0,35.0,,32.0,37.0,31.0,32.0,37.0,31.0,52.0,,,,,,,,,,,,,,,,,15.0,,,,,47.0,,,72.0,52.0,24.0
202301,January 2023,202301,,MOH - Uganda,South Central,Lwengo District,Ndagwe Subcounty,St. Aloysius Namabaale,DYuQQTl4VFn,St. Aloysius Namabaale,,,994.0,17.0,,3.0,2.0,29.0,9.0,75.0,28.0,20.0,9.0,13.0,20.0,9.0,15.0,2.0,,,,,,,,,,,,,,,,,,,,,33.0,,,2.0,17.0,3.0
202301,January 2023,202301,,MOH - Uganda,South Central,Kyotera District,Kasaali Town Council,St. Andrews Bkira Maria Health Centre IV,HXw8RJKyuDz,St. Andrews Bkira Maria Health Centre IV,,,1156.0,14.0,317.0,48.0,64.0,83.0,41.0,40.0,17.0,14.0,13.0,4.0,14.0,13.0,9.0,,,,,,,,,,,,,,,,2.0,45.0,,,,,168.0,,,64.0,37.0,4.0
202301,January 2023,202301,,MOH - Uganda,Bukedi,Tororo District,Eastern Division,St. Anthony's Hospital,iOwO7cTQKfH,St. Anthony's Hospital,,,429.0,6.0,145.0,29.0,51.0,138.0,20.0,21.0,38.0,18.0,16.0,22.0,17.0,16.0,19.0,18.0,,,,,,,,,,,,,,,,,,,,,34.0,,,51.0,262.0,0.0
202301,January 2023,202301,,MOH - Uganda,Bugisu,Mbale City,Industrial Division,St. Austin Mbale Health Centre II,MtE5RAbwwNx,St. Austin Mbale Health Centre II,,,198.0,1.0,,5.0,83.0,54.0,23.0,2.0,50.0,50.0,38.0,24.0,40.0,31.0,57.0,11.0,,,,,,,,,,,,,,,,,,,,,157.0,,,83.0,556.0,291.0
202301,January 2023,202301,,MOH - Uganda,North Central,Kyankwanzi District,Kyankwanzi Subcounty,St. Balikudembe Health Centre III,H461gSsRGrd,St. Balikudembe Health Centre III,,,86.0,1.0,29.0,2.0,1.0,45.0,5.0,0.0,28.0,12.0,13.0,16.0,12.0,13.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,61.0,,,1.0,97.0,56.0
202301,January 2023,202301,,MOH - Uganda,South Central,Rakai District,Kifamba Subcounty,St. Bernard Mannya Health Centre III,a7obyfFdJ8u,St. Bernard Mannya Health Centre III,,,155.0,145.0,174.0,24.0,56.0,163.0,27.0,27.0,47.0,3.0,8.0,3.0,51.0,28.0,16.0,1.0,,,,,,,,,,,,,,,,24.0,,,,,139.0,,,56.0,44.0,
202301,January 2023,202301,,MOH - Uganda,Teso,Amuria District,Ogolai Subcounty,St. Claire Orungo Health Centre III,jcEuyATQbMK,St. Claire Orungo Health Centre III,,,1010.0,,394.0,30.0,72.0,173.0,33.0,33.0,66.0,39.0,35.0,41.0,39.0,35.0,45.0,,,,,,,,,,,,,,,,,,,,,,173.0,,,71.0,33.0,5.0
202301,January 2023,202301,,MOH - Uganda,North Central,Buikwe District,Njeru Central Division,St. Francis Health Care Services Health Centre,tDnc44nKr26,St. Francis Health Care Services Health Centre,,,742.0,82.0,97.0,56.0,198.0,176.0,85.0,85.0,160.0,102.0,71.0,71.0,43.0,33.0,54.0,27.0,,,,,,,,,,,,,,,,,,,,,199.0,,,198.0,362.0,
202301,January 2023,202301,,MOH - Uganda,North Central,Nakasongola District,Migeera Town Council,St. Francis Health Centre III,ryU8AKAQAnR,St. Francis Health Centre III,,,112.0,,23.0,6.0,93.0,35.0,18.0,18.0,52.0,20.0,20.0,16.0,28.0,25.0,15.0,,,,,,,,,,,,,,,,,,,,,,41.0,,,93.0,54.0,
202301,January 2023,202301,,MOH - Uganda,South Central,Mpigi District,Kituntu Subcounty,St. Francis Of Asisi Kitakyusa Health Centre III,BHcwvgx7GbR,St. Francis Of Asisi Kitakyusa Health Centre III,,,251.0,108.0,,4.0,32.0,13.0,5.0,3.0,38.0,15.0,13.0,23.0,15.0,13.0,19.0,,,,,,,,,,,,,,,,,,,,,,70.0,,,32.0,29.0,16.0
202301,January 2023,202301,,MOH - Uganda,North Central,Nakasongola District,Kakooge Town Council,St. Franciscan Health Centre,rP3cpyzkW4m,St. Franciscan Health Centre,,,598.0,94.0,91.0,22.0,28.0,71.0,36.0,32.0,34.0,34.0,42.0,28.0,21.0,33.0,25.0,,,,,,,,,,,,,,,,,,,,,,64.0,,,28.0,62.0,
202301,January 2023,202301,,MOH - Uganda,North Central,Kassanda District,Kassanda Town Council,St. Gabriel Mirembe Maria Health Centre III,vh8cOiWZOv9,St. Gabriel Mirembe Maria Health Centre III,,,311.0,12.0,93.0,19.0,65.0,135.0,47.0,202.0,81.0,54.0,39.0,39.0,54.0,39.0,59.0,,,,,,,,,,,,,,,,,,,,,,92.0,,,65.0,209.0,480.0
202301,January 2023,202301,,MOH - Uganda,North Central,Mubende District,Madudu Subcounty,St. Joseph Madudu Health Centre III,alZgEM25r1K,St. Joseph Madudu Health Centre III,,,118.0,,72.0,20.0,46.0,62.0,51.0,,95.0,49.0,46.0,46.0,49.0,46.0,71.0,5.0,,,,,,,,,,,,,,,,,,,,,109.0,,,46.0,62.0,22.0
202301,January 2023,202301,,MOH - Uganda,South Central,Kalungu District,Kyamulibwa Town Council,St. Joseph Of the Good Shepherd Health Centre,aTbmzoEvT5z,St. Joseph Of the Good Shepherd Health Centre,,,711.0,58.0,292.0,77.0,50.0,104.0,75.0,58.0,20.0,44.0,35.0,20.0,17.0,11.0,30.0,,,,,,,,,,,,,,,,,,,,,,82.0,,,50.0,,
202301,January 2023,202301,,MOH - Uganda,North Central,Mityana District,Busimbi Division,St. Jude Naama Health Centre III,AlO9MzUULQ7,St. Jude Naama Health Centre III,,,168.0,6.0,51.0,16.0,23.0,40.0,13.0,,14.0,16.0,11.0,14.0,16.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,23.0,31.0,26.0
202301,January 2023,202301,,MOH - Uganda,South Central,Wakiso District,Kira Division,St. Kizito Health Health Centre III,hciTS8BI8Lx,St. Kizito Health Health Centre III,,,206.0,103.0,66.0,8.0,26.0,16.0,21.0,,12.0,13.0,7.0,13.0,13.0,7.0,18.0,,,,,,,,,,,,,,,,,,,,,,23.0,,1.0,26.0,47.0,10.0
202301,January 2023,202301,,MOH - Uganda,North Central,Luwero District,Busiika Town Council,St. Kizito Natyole Health Centre III,M7RLcStmJql,St. Kizito Natyole Health Centre III,,,618.0,5.0,58.0,29.0,178.0,136.0,60.0,60.0,81.0,41.0,37.0,35.0,6.0,5.0,64.0,26.0,,,,,,,,,,,,,,,,,,,,,136.0,,,178.0,122.0,40.0
202301,January 2023,202301,,MOH - Uganda,North Central,Mityana District,Busimbi Division,St. Luke Kiyinda Mityana Diocese Health Centre III,ocmJzmqmXWX,St. Luke Kiyinda Mityana Diocese Health Centre III,,,205.0,14.0,32.0,14.0,12.0,81.0,21.0,4.0,27.0,19.0,18.0,27.0,20.0,18.0,20.0,11.0,,,,,,,,,,,,,,,,,,,,,145.0,,,12.0,128.0,140.0
202301,January 2023,202301,,MOH - Uganda,North Central,Luwero District,Bombo Town Council,St. Luke Namaliga Health Centre IV,a01gDo4KauR,St. Luke Namaliga Health Centre IV,,,403.0,14.0,77.0,25.0,42.0,122.0,56.0,56.0,64.0,36.0,23.0,31.0,45.0,29.0,28.0,,,,,,,,,,,,,,,,,,,,,,180.0,,,41.0,115.0,2.0
202301,January 2023,202301,,MOH - Uganda,South Central,Wakiso District,Ndejje Division,St. Magdalene Health Centre II,FzK1K0WRsFW,St. Magdalene Health Centre II,,,1334.0,11.0,,4.0,4.0,72.0,50.0,48.0,95.0,57.0,50.0,56.0,57.0,50.0,70.0,,,,,,,,,,,,,,,,,,,,,,82.0,,,4.0,46.0,
202301,January 2023,202301,,MOH - Uganda,Tooro,Kyenjojo District,Mabira Town Council,St. Martins-Mabra Health Centre III,HEvqMCVc5qD,St. Martins-Mabra Health Centre III,,,196.0,4.0,116.0,54.0,265.0,263.0,102.0,,174.0,110.0,127.0,89.0,37.0,47.0,,,,,,,,,,,,,,,,,,,,,,,450.0,,,265.0,129.0,
202301,January 2023,202301,,MOH - Uganda,North Central,Luwero District,Butuntumula Subcounty,St. Mary's Kasaala Health Centre IV,DAcqiebFOcd,St. Mary's Kasaala Health Centre IV,,,294.0,17.0,63.0,26.0,25.0,400.0,17.0,0.0,13.0,18.0,25.0,11.0,9.0,7.0,22.0,,,,,,,,,,,,,,,,,,,,,,178.0,,,25.0,32.0,7.0
202301,January 2023,202301,,MOH - Uganda,South Central,Bukomansimbi District,Bukomansimbi Town Council,St. Mary's Maternity & Nursing Home,VCIAE5Bta3H,St. Mary's Maternity & Nursing Home,,,52.0,,,17.0,31.0,56.0,11.0,,6.0,18.0,20.0,15.0,18.0,20.0,16.0,,,,,,,3.0,,,,2.0,,5.0,,,,,,,,,45.0,,,31.0,3.0,
202301,January 2023,202301,,MOH - Uganda,North Central,Kassanda District,Kiganda Town Council,St. Matia Mulumba Health Centre III,Ae8byorr2lF,St. Matia Mulumba Health Centre III,,,254.0,3.0,109.0,13.0,26.0,116.0,60.0,45.0,79.0,73.0,61.0,57.0,74.0,65.0,67.0,,,,,,,,,,,,,,,,,,,,,,74.0,,,26.0,163.0,76.0
202301,January 2023,202301,,MOH - Uganda,South Central,Bukomansimbi District,Bukomansimbi Town Council,St. Mechtilda Kitaasa Health Centre III,agQsp6hFdZa,St. Mechtilda Kitaasa Health Centre III,,,585.0,,53.0,12.0,31.0,68.0,12.0,,35.0,23.0,18.0,20.0,23.0,18.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,104.0,,,31.0,96.0,100.0
202301,January 2023,202301,,MOH - Uganda,South Central,Kalungu District,Lwabenge Subcounty,St. Monica Birongo Health Centre III,lQ9FxeRMd8s,St. Monica Birongo Health Centre III,,,296.0,58.0,183.0,39.0,64.0,83.0,20.0,0.0,50.0,31.0,35.0,23.0,31.0,35.0,34.0,,,,,,,,,,,,,,,,,,,,,,139.0,,,64.0,47.0,
202301,January 2023,202301,,MOH - Uganda,South Central,Mpigi District,Kiringente Subcounty,St. Monica Katende Health Centre III,aLQq5QTDV2s,St. Monica Katende Health Centre III,,,545.0,80.0,53.0,17.0,205.0,126.0,32.0,32.0,71.0,34.0,23.0,30.0,45.0,38.0,62.0,,,,,,,,,,,,,,,,,,,,,,183.0,,,110.0,90.0,
202301,January 2023,202301,,MOH - Uganda,North Central,Mityana District,Bulera Subcounty,St. Noah Buyambi Health Centre III,GAp2zlJ35sn,St. Noah Buyambi Health Centre III,,,118.0,,87.0,1.0,3.0,14.0,17.0,17.0,13.0,15.0,8.0,13.0,15.0,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,23.0,
202301,January 2023,202301,,MOH - Uganda,North Central,Kyankwanzi District,Masodde-Karagi Town Council,St. Noah Vvumba Health Centre II,SPuSIQfsoKF,St. Noah Vvumba Health Centre II,,,156.0,3.0,,4.0,20.0,43.0,9.0,8.0,34.0,16.0,21.0,24.0,17.0,26.0,13.0,2.0,,,,,,,,,,,,,,,14.0,21.0,6.0,,,,26.0,,,20.0,150.0,62.0
202301,January 2023,202301,,MOH - Uganda,North Central,Mityana District,Busunju Town Council,St. Padre Pio Mirembe Health Centre III,l3oOKBFWJkz,St. Padre Pio Mirembe Health Centre III,,,272.0,7.0,111.0,7.0,64.0,35.0,23.0,,102.0,44.0,50.0,64.0,40.0,50.0,59.0,,,,,,,,,,,,,,,,,,,,,,92.0,,,64.0,56.0,
202301,January 2023,202301,,MOH - Uganda,South Central,Lwengo District,Kyazanga Subcounty,"St. Peter,Busibo",DQT0OSOZ3sf,"St. Peter,Busibo",,,869.0,5.0,,6.0,6.0,68.0,19.0,1.0,47.0,27.0,23.0,20.0,27.0,23.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,149.0,,,6.0,57.0,
202301,January 2023,202301,,MOH - Uganda,North Central,Nakaseke District,Kapeeka Subcounty,St. Theresa Kabogwe Health Centre II,Khcb8YYpw8O,St. Theresa Kabogwe Health Centre II,,,105.0,,,4.0,4.0,29.0,15.0,,20.0,13.0,14.0,11.0,18.0,8.0,10.0,,,,,,,8.0,,,,,,2.0,,,,,,,,152.0,11.0,,,7.0,25.0,27.0
202301,January 2023,202301,,MOH - Uganda,North Central,Mukono District,Nama Subcounty,Takajjunge Health Centre III,RfweVyD8d7w,Takajjunge Health Centre III,,,252.0,35.0,57.0,17.0,90.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,210.0,,,90.0,0.0,0.0
202301,January 2023,202301,,MOH - Uganda,Tooro,Kyenjojo District,Butiiti Subcounty,Villa Maria (Kaihura) Health Centre II,aYcV6yUPUF5,Villa Maria (Kaihura) Health Centre II,,,158.0,,49.0,18.0,44.0,83.0,19.0,,50.0,28.0,16.0,25.0,28.0,16.0,33.0,,,,,,,,,,,,,,,,,17.0,,,,,113.0,,,44.0,46.0,
202301,January 2023,202301,,MOH - Uganda,Tooro,Fort Portal City,Fort Portal Central Division,Virika Hospital,uiLzeURGsDn,Virika Hospital,,,1341.0,418.0,349.0,75.0,90.0,239.0,42.0,,121.0,57.0,65.0,64.0,57.0,65.0,59.0,,,,,,,,,,,,,,,,,,,,,,50.0,,,90.0,58.0,40.0
202301,January 2023,202301,,MOH - Uganda,South Central,Wakiso District,Gombe Division,Wanda Matugga Health Centre IV,MtdbKasioFr,Wanda Matugga Health Centre IV,,,501.0,23.0,,24.0,94.0,71.0,40.0,19.0,35.0,39.0,26.0,35.0,39.0,27.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,94.0,13.0,11.0
202301,January 2023,202301,,MOH - Uganda,Tooro,Kyegegwa District,Kabweza-Kyegegwa Subcounty,Wekomiire St. Thereza Health Centre III,Fz5Ar828O0m,Wekomiire St. Thereza Health Centre III,,,369.0,5.0,155.0,45.0,131.0,126.0,57.0,,43.0,64.0,62.0,43.0,64.0,59.0,58.0,,,,,,,,,,,,,,,,,45.0,,,,,119.0,,,131.0,136.0,
202301,January 2023,202301,,MOH - Uganda,Tooro,Bunyangabu District,Kibiito Town Council,Yerya Health Centre III,z3ldDiQ4JHT,Yerya Health Centre III,,,256.0,,119.0,20.0,44.0,171.0,30.0,,32.0,26.0,30.0,32.0,26.0,28.0,24.0,,,,,,,,,,,,,,,,,,,,,,154.0,,,44.0,49.0,4.0
202302,February 2023,202302,,MOH - Uganda,North Central,Nakaseke District,Nakaseke Town Council,Access Life Care Health Centre II,BQl9b7pSAhx,Access Life Care Health Centre II,,,189.0,176.0,,2.0,2.0,43.0,0.0,0.0,26.0,24.0,38.0,27.0,23.0,39.0,33.0,0.0,0.0,5.0,0.0,0.0,,28.0,4.0,,,28.0,,6.0,0.0,,0.0,0.0,0.0,4.0,0.0,12.0,32.0,0.0,0.0,2.0,83.0,45.0
202302,February 2023,202302,,MOH - Uganda,Kampala,Kampala District,Central Division,Adventist Medical Centre,aWtkpwtp9JE,Adventist Medical Centre,,,213.0,69.0,38.0,2.0,24.0,20.0,1.0,1.0,14.0,6.0,7.0,6.0,7.0,7.0,13.0,0.0,0.0,10.0,0.0,6.0,,3.0,49.0,,,0.0,,2.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,62.0,0.0,0.0,24.0,40.0,13.0
202302,February 2023,202302,,MOH - Uganda,North Central,Mityana District,Kakindu Subcounty,Arch Bishop Kiwanuka Mayirye Health Centre III,MGoloBUb8vi,Arch Bishop Kiwanuka Mayirye Health Centre III,,,109.0,9.0,31.0,14.0,41.0,42.0,10.0,,20.0,4.0,6.0,10.0,4.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,38.0,,,41.0,10.0,4.0
202302,February 2023,202302,,MOH - Uganda,South Central,Wakiso District,Wakiso Subcounty,Bbira Ngo Health Centre II,alzSFDpdbba,Bbira Ngo Health Centre II,,,246.0,60.0,,42.0,42.0,274.0,213.0,70.0,219.0,178.0,180.0,153.0,157.0,147.0,212.0,,,5.0,,,,10.0,30.0,,,,,38.0,9.0,,,,,,,,,,,,,
202302,February 2023,202302,,MOH - Uganda,North Central,Luwero District,Luweero Town Council,Bishop Ascili Hospital,adofLhuj4HH,Bishop Ascili Hospital,,,784.0,656.0,268.0,79.0,43.0,160.0,220.0,43.0,33.0,25.0,25.0,38.0,36.0,30.0,80.0,,,,,,,,,,,,,,,,,,,,,,492.0,,,43.0,119.0,107.0
